Var1,Unnamed_0,Sol,peak_centre,delta_P_obs,p_lor_fit,p_lsr_delta_P,p_lsr_peak_time,p_lsr_fit,pres_rate,delta_V,v_lor_fit,v_lsr_delta_V,v_lsr_peak_time,v_lsr_fit,backg_V,time_FWHM,theta_obs,azimuth,miss_distance,D,delta_P,peak_Bz,mag_rate
26,26,648,648.542118055556,-0.442635263204124,NaN,-0.350000777044159,648.54216341172,0.0070534280316563,10,NaN,NaN,NaN,NaN,NaN,8.72077926948174,105.16915443233,5.80073741905757e-09,2.51543540123254,429.577224332622,360.03668580547,-2.34304981456534,3.70399999999995,2
27,27,648,648.54500462963,-1.41004728657856,NaN,-0.712965509311262,648.54494075225,0.0130149207783886,10,NaN,NaN,NaN,NaN,NaN,12.077283685738,23.4466177838956,2.72286667141855e-08,1.44451748784267,87.3725908587808,228.441396445509,-1.13015112667273,3.78099999999995,2
28,28,648,648.546075231481,-0.351149969139101,NaN,-0.350002736665792,648.546071532366,0.0410627843784807,10,NaN,NaN,NaN,NaN,NaN,12.8543360162538,3.11396134351028,2.72286667141855e-08,1.44451748784267,8.65346551903601,36.7880666683798,-0.427466329614065,2.97299999999996,2
29,29,648,648.553347222222,-0.388258666373076,NaN,-0.351516262980674,648.553494315979,0.012768232857896,10,NaN,NaN,NaN,NaN,NaN,10.3430455472637,48.881541105507,7.61857840145658e-09,1.3378847292648,207.077893132181,303.598529582549,-1.0056605633023,2.93099999999993,2
30,30,648,648.553936342593,-0.570056073199225,NaN,-0.3500311579285,648.553389794933,0.0185899575595069,10,NaN,NaN,NaN,NaN,NaN,10.632373359334,139.946431838712,1.01979913558247e-08,1.09215835365053,525.645258526708,1085.73630325669,-0.67820463601699,3.00699999999995,2
31,31,648,648.554795138889,-0.38106610452644,NaN,-0.350006677352065,648.554789120054,0.0447273579304361,10,NaN,NaN,NaN,NaN,NaN,11.082883335846,3.55963601877051,1.01979913558247e-08,1.09215835365053,13.9361839330718,28.787563120281,-0.678112739032102,2.81799999999998,2
32,32,648,648.560349537037,-0.537788938425479,NaN,-0.378340851408346,648.560337632824,0.0118264269716796,10,NaN,NaN,NaN,NaN,NaN,7.69796452293506,37.2787822341195,6.05291906958924e-09,1.96340991873319,136.804844672879,100.467459576496,-3.18439043729893,2.79899999999998,2
33,33,648,648.561792824074,-0.428430882597922,NaN,-0.350004677611063,648.561781236003,0.0110954152228953,10,NaN,NaN,NaN,NaN,NaN,10.1872956073902,43.2555837353624,7.66941303228338e-09,1.47620636150222,179.498827673159,267.280907131358,-0.981428844094742,2.81299999999999,2
34,34,648,648.569957175926,-0.868493579559527,NaN,-0.547170801325681,648.569980495578,0.0100787494701551,10,NaN,NaN,NaN,NaN,NaN,10.6784129353234,55.2277596760473,1.96400538932319e-08,2.05745012577561,187.69768969554,466.769509380308,-0.90108321945151,2.36799999999994,2
35,35,648,648.580032407407,-0.750913304979576,NaN,-0.666205384517881,648.580050023831,0.0163268114621122,10,NaN,NaN,NaN,NaN,NaN,7.15910847278758,24.6792379835121,3.74979025523677e-09,1.40849167151048,142.00248357802,NaN,0.442756247021008,2.57799999999997,2
36,36,648,648.581550925926,-0.495500286733659,NaN,-0.350000548875298,648.581567525088,0.0098649164052305,10,NaN,NaN,NaN,NaN,NaN,8.19398106965174,66.8864162455255,5.98243547667876e-09,-2.56626239318927,252.774293253023,233.011002286869,-1.99756218357926,2.399,2
37,37,648,648.586938657407,-0.580267294152122,NaN,-0.350030749448213,648.586948241458,0.009207092002415,10,NaN,NaN,NaN,NaN,NaN,9.31233016509492,15.6530467104333,1.7336736380991e-08,1.45444712867571,39.4940201110055,125.221870056755,-0.489304254249428,2.38700000000006,2
38,38,648,648.590702546296,-0.555286679976803,NaN,-0.350005125534074,648.59048539045,0.0173971886112184,10,NaN,NaN,NaN,NaN,NaN,9.50482512809089,50.0816127606164,5.43019904915638e-09,2.63563460839857,230.439240178299,146.107648905182,-3.83258719800505,2.47199999999998,2
39,39,648,648.593331018519,-0.434268163005981,NaN,-0.352066229785843,648.593339174329,0.018482621493776,10,NaN,NaN,NaN,NaN,NaN,10.4098657960199,5.25362349502739,2.38792842482666e-08,1.57632654559594,12.6622323504354,49.4386542105772,-0.444444885381975,2.649,2
40,40,648,648.599018518519,-0.453257314085022,NaN,-0.350002242222042,648.599017236752,0.0101799927104365,10,NaN,NaN,NaN,NaN,NaN,10.1314287313433,14.1490267361984,1.06457999241596e-08,1.85617082506103,49.5619282457162,106.64593093391,-0.652372192039213,1.66500000000008,2
41,41,648,648.600381944445,-0.466225224361892,NaN,-0.39578524116423,648.600746720365,0.0157427276988324,10,NaN,NaN,NaN,NaN,NaN,10.3354610365259,63.7135618706715,3.27196829313098e-08,1.36784647840914,138.099359219599,609.145972711091,-0.477154462312179,1.49800000000005,2
42,42,648,648.600989583333,-1.12545155718203,NaN,-0.415367676458822,648.600732248834,0.0155628917399267,10,NaN,NaN,NaN,NaN,NaN,11.016638325784,66.8355750844284,3.27196829313098e-08,1.36784647840914,158.187898534825,677.635703597086,-0.505908958824677,1.33300000000008,2
43,43,648,648.615207175926,-0.649694237454582,NaN,-0.350021743818087,648.615183459415,0.0101179222874903,10,NaN,NaN,NaN,NaN,NaN,10.9249847496187,9.82955532511107,1.46705012815711e-08,1.61472323246085,31.6289238979847,88.8548707174594,-0.52742491115298,1.24200000000008,2
44,44,648,648.619863425926,-0.353048376305537,NaN,-0.350006427514711,648.619789258011,0.009969945209929,10,NaN,NaN,NaN,NaN,NaN,7.32099572842856,22.0118816075339,2.95516730691471e-09,-0.896411946588039,105.749656433613,NaN,0.52261318667846,0.982999999999947,2
45,45,648,648.622298611111,-1.35405958091849,NaN,-1.16631004420862,648.62223670243,0.012183784534364,10,NaN,NaN,NaN,NaN,NaN,9.86033425373134,19.3826208513604,1.78871375475579e-08,-1.86138992905986,93.0562168503161,55.1684220928584,-14.4397554224911,1.88200000000006,2
46,46,648,648.624175925926,-0.385649257304522,NaN,-0.350003975931662,648.624215154408,0.0072101004400297,10,NaN,NaN,NaN,NaN,NaN,12.9101003935546,9.05653115746236,1.40020216916085e-08,1.42148320288535,35.2482281743392,95.5663675738119,-0.540461175118853,2.19500000000005,2
47,47,648,648.62734375,-0.526748721367312,NaN,-0.350187133510801,648.627819668346,0.0148928726286527,10,NaN,NaN,NaN,NaN,NaN,9.59264888059701,64.2906510232132,4.19138131720628e-09,0.961140187927499,339.908909421326,NaN,1.96889203830103,2.88900000000001,2
48,48,648,648.627946759259,-0.777231594461682,NaN,-0.351008613755775,648.627786358873,0.0085459545096321,10,NaN,NaN,NaN,NaN,NaN,9.08467179030222,65.0323834362234,3.5794118163077e-09,-0.136539727541595,352.774054527911,NaN,0.917733526520291,3.04499999999996,2
49,49,648,648.629149305556,-0.474596121578656,NaN,-0.350013199085582,648.629164371783,0.008085419536993,10,NaN,NaN,NaN,NaN,NaN,8.30218851018539,16.5743308641558,3.5794118163077e-09,-0.136539727541595,82.0483103609742,NaN,0.924608584414069,3.32600000000002,2
50,50,648,648.632178240741,-0.352072864225192,NaN,-0.350001455169415,648.632182187979,0.0108966053361741,10,NaN,NaN,NaN,NaN,NaN,11.011543038576,8.47933135376426,1.42887554715409e-08,1.19937259852798,27.8645594213122,76.7330580113931,-0.534617392637404,3.90199999999993,2
51,51,648,648.638572916667,-0.472479003117883,NaN,-0.350015680961106,648.638615420361,0.0172281718153638,10,NaN,NaN,NaN,NaN,NaN,9.63183176616916,38.6223611576803,5.14008119512859e-09,-0.312682248503042,185.102012377521,75.5742144398776,-8.74891722514763,3.68299999999999,2
52,52,648,648.639452546296,-0.425489314903871,NaN,-0.350003574384545,648.639393577971,0.0133681576792852,10,NaN,NaN,NaN,NaN,NaN,10.1852188559689,41.7445766602007,5.14008119512859e-09,-0.312682248503042,211.556487060551,86.4124886223878,-8.74135943797835,3.57600000000002,2
53,53,648,648.641806712963,-0.379268881578355,NaN,-0.37494767921562,648.641809220131,0.0055034174265362,10,NaN,NaN,NaN,NaN,NaN,11.1392651066277,0.950121146445686,1.08350082943845e-08,1.48675522269749,3.75414381026806,7.69291083365449,-0.732114472072553,3.38400000000001,2
54,54,648,648.642856481481,-0.360524584712493,NaN,-0.3503221756615,648.642862007653,0.0060200137042636,10,NaN,NaN,NaN,NaN,NaN,11.3899000024752,2.53082961858425,1.08350082943845e-08,1.48675522269749,9.88340700984388,21.5980856426245,-0.643756195870001,3.22000000000003,2
55,55,648,648.64630787037,-0.38955954852122,NaN,-0.350265625572697,648.646310002381,0.0078637576400637,10,NaN,NaN,NaN,NaN,NaN,11.1264925123128,2.09847297012977,5.30340730493253e-09,2.12267170764494,11.4416220539065,6.22517772025257,-5.08318598385888,2.82299999999998,2
56,56,648,648.64930787037,-0.563575236326642,NaN,-0.43849102882713,648.649293959621,0.0157504054531757,10,NaN,NaN,NaN,NaN,NaN,9.37752236305908,4.76474157860926,8.79496636762475e-09,2.51332908764564,19.0237177843369,24.7375944210334,-1.47577236389279,2.63100000000009,2
57,57,648,648.653450231482,-0.364055677051397,NaN,-0.364055677051397,648.653450231482,0.007572893054295,10,NaN,NaN,NaN,NaN,NaN,8.61398922473062,0.300000013157842,1.08947777993047e-08,-1.54831899178146,0.900751478120097,1.90887509767516,-0.688307735118365,1.87600000000009,2
58,58,648,648.661368055555,-0.3722376955958,NaN,-0.350019020903545,648.66136065306,0.0111445513740176,10,NaN,NaN,NaN,NaN,NaN,8.52479927860696,9.00076843563406,4.5914446924986e-09,2.63175261497699,40.3961117686472,NaN,4.68477832316203,0.66700000000003,2
59,59,648,648.671178240741,-0.448403774456779,NaN,-0.475483559891714,648.671181110692,0.0075171193000647,10,NaN,NaN,NaN,NaN,NaN,9.04678002487562,0.994574058932798,5.29622603684814e-09,2.79081024461221,5.14067709361323,NaN,1.78976888698794,2.02199999999993,2
60,60,648,648.675944444444,-0.592641173451625,NaN,-0.592641173451625,648.675944444444,0.0086191483121371,10,NaN,NaN,NaN,NaN,NaN,6.59265401846489,0.599999996848055,3.68730851533236e-09,1.48906811038393,3.02383002533235,NaN,0.468172893869664,1.50700000000006,2
61,61,648,648.679888888889,-0.657596901832449,NaN,-0.448097129352884,648.679894244753,0.0069533232658578,10,NaN,NaN,NaN,NaN,NaN,7.29717233830846,2.99905508883628,4.25025344943194e-09,-3.07193949881547,13.5494723568962,NaN,0.921431932768155,1.43500000000006,2
62,62,648,648.680662037037,-0.406034378526329,NaN,-0.367062512067754,648.680762715359,0.0094695612135264,10,NaN,NaN,NaN,NaN,NaN,7.61571459286482,1.8031626624116,4.25025344943194e-09,-3.07193949881547,7.69507466643829,NaN,1.68749377174053,1.56200000000001,2
63,63,648,648.686950231481,-0.404545333364467,NaN,-0.350007806581686,648.686969258502,0.0056494775006243,10,NaN,NaN,NaN,NaN,NaN,8.06256721393035,10.240689184626,4.00335258848728e-09,-3.11597782935563,46.5515502314559,NaN,1.50508617399651,1.95400000000006,2
64,64,648,648.84153587963,-0.482153995160047,NaN,-0.48455063849992,648.841536544989,0.0066003042446739,10,NaN,NaN,NaN,NaN,NaN,7.63316271874459,0.74499643995278,3.86938986439823e-09,-3.0949093037239,3.83717607863704,NaN,0.633054327290063,3,2
65,65,648,648.846175925926,-0.459731159705484,NaN,-0.350000453058374,648.846225593314,0.0080403239764316,10,NaN,NaN,NaN,NaN,NaN,7.33728763681592,100.255994143316,4.61961086082524e-09,2.90224196235284,386.08432451464,NaN,5.13914393540341,3.41599999999994,2
66,66,648,648.847331018519,-0.548281245853786,NaN,-0.35000036878832,648.847132775692,0.0078593555359564,10,NaN,NaN,NaN,NaN,NaN,7.27658812900671,96.0376479962325,3.92019229501518e-09,2.97348543751489,398.157173645948,NaN,1.35307812657241,3.596,2
67,67,648,648.853666666667,-0.964597304124595,NaN,-0.791498014073307,648.853594484941,0.0093125806685478,10,NaN,NaN,NaN,NaN,NaN,7.50770579264482,160.459437063221,4.06526001340738e-09,3.02866901497725,1013.57976214629,NaN,0.453630122344314,3.66800000000001,2
68,68,648,648.854815972222,-0.766365177809803,NaN,-0.489099400006925,648.854702986146,0.0364486571305025,10,NaN,NaN,NaN,NaN,NaN,7.52669104477612,198.85235469802,4.06526001340738e-09,3.02866901497725,989.905867950373,NaN,0.702596503114856,3.57900000000007,2
69,69,648,648.855387731482,-0.556922144836335,NaN,-0.369919932924418,648.854999782835,0.0264224835145371,10,NaN,NaN,NaN,NaN,NaN,7.47715788557214,172.041527178493,5.1095764477826e-09,0.950496879463717,659.987828913631,NaN,17.920624456196,3.59500000000003,2
70,70,648,648.862511574074,-0.499310201794174,NaN,-0.507564560177278,648.863005725116,0.0066869081320907,10,NaN,NaN,NaN,NaN,NaN,7.52477186567164,123.155846140563,4.37938918450697e-09,2.41058004715844,601.577957450223,NaN,0.800687353262664,3.98799999999994,2
71,71,648,648.863299768519,-0.699047101509677,NaN,-0.406652486498222,648.863053231704,0.0047975671889319,10,NaN,NaN,NaN,NaN,NaN,7.57030835770894,199.930708411465,4.37938918450697e-09,2.41058004715844,879.432862330739,NaN,1.31575916062626,3.73000000000002,2
72,72,648,648.86453125,-0.455754216598393,NaN,-0.350020003061345,648.864618967173,0.0192618822811402,10,NaN,NaN,NaN,NaN,NaN,7.67861534825871,92.1405176370742,3.8645504798908e-09,0.17214099052109,406.008541702296,NaN,1.26423219893675,3.53899999999999,2
73,73,648,648.865206018519,-0.352114298823949,NaN,-0.350001338602055,648.864874177694,0.0247148067988229,10,NaN,NaN,NaN,NaN,NaN,7.6153778358209,49.5450039241668,3.8645504798908e-09,0.17214099052109,216.511691729797,NaN,1.26447575009287,3.35199999999998,2
74,74,648,648.868909722222,-0.610672576072147,NaN,-0.350005557323463,648.869246210556,0.0199061433869204,10,NaN,NaN,NaN,NaN,NaN,7.8964711269523,63.5522334139774,5.3736446343508e-09,1.65915588243349,244.214551753715,145.744144793384,-4.28093976845396,2.02999999999997,2
75,75,648,648.869571759259,-0.562732129715073,NaN,-0.350627086234924,648.869580016297,0.0128434512005265,10,NaN,NaN,NaN,NaN,NaN,8.11638206467662,136.227506477839,5.3736446343508e-09,1.65915588243349,538.542795122134,317.892318534687,-4.37581190824618,1.63099999999997,2
76,76,648,648.870193287037,-0.379649447407587,NaN,-0.362417703171068,648.869811046744,0.0233130101917022,10,NaN,NaN,NaN,NaN,NaN,8.23296679104478,51.0013744248925,4.58045683694685e-09,0.877974749478816,225.212876790191,NaN,3.13909345532737,1.33999999999992,2
77,77,648,648.874873842593,-0.408323922345062,NaN,-0.350098613293165,648.87498235683,0.0123087714370706,10,NaN,NaN,NaN,NaN,NaN,8.02470009250231,27.6252062934196,4.81158115688323e-09,-0.648530089160916,114.022431528301,NaN,13.5814748153053,1.94299999999998,2
78,78,648,648.878885416667,-0.478451631820803,NaN,-0.350000006532556,648.879285029758,0.0113252366541571,10,NaN,NaN,NaN,NaN,NaN,8.23679447761194,62.8657933099167,5.91079925058351e-09,2.95752449000784,240.263733684584,213.777548538462,-2.11839917521024,1.50300000000004,2
79,79,648,648.879818287037,-0.561718401333223,NaN,-0.350004890743359,648.879766260213,0.0067119495316951,10,NaN,NaN,NaN,NaN,NaN,8.04375935045584,99.9280771975221,5.91079925058351e-09,2.95752449000784,372.962546846742,331.833900012375,-2.1185781140078,1.47799999999995,2
80,80,648,648.880634259259,-0.404039202434888,NaN,-0.350000913808979,648.88032031458,0.0163637725638405,10,NaN,NaN,NaN,NaN,NaN,7.7631892306146,39.5491124756735,5.91079925058351e-09,2.95752449000784,142.460042260515,126.754542687724,-2.11843241243897,1.40100000000007,2
81,81,648,648.89016087963,-0.527427474066599,NaN,-0.350008454422852,648.890322048402,0.0069074910352962,10,NaN,NaN,NaN,NaN,NaN,7.63251093777344,81.9795211121939,6.09173081516903e-09,2.05419110160068,285.98706971055,277.013890640308,-1.84221255121471,1.15300000000002,2
82,82,648,648.890868055556,-0.372958819449991,NaN,-0.350003178587071,648.890586139002,0.0104845190689841,10,NaN,NaN,NaN,NaN,NaN,7.51754143853596,72.9227782246591,6.09173081516903e-09,2.05419110160068,250.558620431406,242.706677768929,-1.84206640560791,1.12900000000002,2
83,83,648,648.89153587963,-0.380195182832608,NaN,-0.350012094720104,648.891552975243,0.0283067410220462,10,NaN,NaN,NaN,NaN,NaN,7.39150070542808,7.9155313108764,5.78178747830499e-09,2.41538941459521,27.4490822023692,22.7501283505075,-2.38813794008253,1.08300000000008,2
84,84,648,648.895821759259,-0.390941213998758,NaN,-0.37775802187875,648.895821637249,0.0105637508184668,10,NaN,NaN,NaN,NaN,NaN,7.69381617040426,0.98165890507183,4.00900151107885e-09,2.70132356523519,4.42074866122378,NaN,1.15030631271112,0.865000000000009,2
85,85,648,648.917199074074,-0.373988561602005,NaN,-0.373988561602005,648.917199074074,0.0063369364534613,10,NaN,NaN,NaN,NaN,NaN,6.90747736318408,0.599999996848055,3.61802161303635e-09,2.41372058393345,2.54079116155344,NaN,0.817885718726857,0.995999999999981,2
0,0,649,649.072412037037,-0.427488144582298,NaN,-0.409835520498084,649.072411626738,0.0088422474907836,10,NaN,NaN,NaN,NaN,NaN,8.72610432910077,0.725229526485524,1.20874970949693e-08,1.54465142555189,2.22196470122892,4.64400102981509,-0.785118858901644,3.15100000000007,2
1,1,649,649.079258101852,-0.354113340576873,NaN,-0.35000132883594,649.079241189131,0.0116354954155952,10,NaN,NaN,NaN,NaN,NaN,8.65106580164504,10.1638086958929,1.41407904422568e-08,1.43219799434712,26.3772047882216,72.0604609537455,-0.537584189700077,0.454999999999927,2
2,2,649,649.093850694445,-0.394567263525005,NaN,-0.406086358671725,649.093849969879,0.0051439812698331,10,NaN,NaN,NaN,NaN,NaN,8.22987823383085,0.836427111521274,8.73240911363238e-09,1.92632046184967,2.83053379511118,4.10313857798401,-1.17909208533393,0.478000000000065,2
3,3,649,649.111752314815,-0.367651477330355,NaN,-0.367651477330355,649.111752314815,0.0157363385759099,10,NaN,NaN,NaN,NaN,NaN,8.43273505606297,0.700000004508183,8.15075061808495e-09,1.4346210928425,2.39050977341419,3.61772621817438,-1.00975634084761,1.81299999999999,2
4,4,649,649.112615740741,-0.40183037484212,NaN,-0.350011328698562,649.112645045242,0.0159492693939097,10,NaN,NaN,NaN,NaN,NaN,8.63858514925373,42.4941941331098,1.21060735350296e-08,1.31109339580701,119.018996179832,286.972777240034,-0.590831719722755,1.68499999999995,2
5,5,649,649.113216435185,-0.477225331327304,NaN,-0.350007366151762,649.113298936146,0.0191667540725058,10,NaN,NaN,NaN,NaN,NaN,8.6912730790492,41.1225976424053,1.21060735350296e-08,1.31109339580701,115.879215072863,279.404960525155,-0.590820428670292,1.5859999999999,2
6,6,649,649.113792824074,-0.400347566606683,NaN,-0.35000742639345,649.113954751553,0.0163922674029705,10,NaN,NaN,NaN,NaN,NaN,8.6825697761194,58.1399234995967,1.21060735350296e-08,1.31109339580701,163.66822940986,394.632536177363,-0.590820600324251,1.50599999999997,2
7,7,649,649.122465277778,-0.415059510281367,NaN,-0.350005543579623,649.122555998788,0.0103358066351893,10,NaN,NaN,NaN,NaN,NaN,8.71236709851756,20.3833650850109,1.42735172029031e-08,1.33797096676375,53.0259770799752,145.901955572634,-0.534928167866836,0.576999999999998,2
8,8,649,649.126805555556,-0.418884562405538,NaN,-0.350006271715096,649.126828322287,0.0106503469598018,10,NaN,NaN,NaN,NaN,NaN,8.45974629365734,21.4331706174764,8.78212090997051e-09,1.40813235708669,69.0218566506218,121.901826906782,-0.798843285235187,0.678999999999974,2
9,9,649,649.132164351852,-0.357684694252384,NaN,-0.356754543366036,649.132283643516,0.0114771944624598,10,NaN,NaN,NaN,NaN,NaN,8.62938568464212,2.70189326888861,1.10900516436836e-08,1.41296409449814,7.97389865368373,17.5064716086646,-0.652810415535275,0.678999999999974,2
10,10,649,649.133528935185,-0.35788765473967,NaN,-0.350009229591565,649.133494174972,0.0211411681025746,10,NaN,NaN,NaN,NaN,NaN,8.77284751370053,22.7759818469559,8.04441590431755e-09,1.00248524158895,79.4721293009042,126.186937125556,-0.90532548740828,0.604000000000042,2
11,11,649,649.134337962963,-0.573007773826703,NaN,-0.350002582673,649.134374012627,0.0087774105418623,10,NaN,NaN,NaN,NaN,NaN,8.73955027890849,59.321132333208,8.04441590431755e-09,1.00248524158895,206.201373750316,327.417411342295,-0.905281018366252,0.552999999999997,2
12,12,649,649.136768518518,-0.408095936104246,NaN,-0.350002823091011,649.136832002028,0.0082906734567971,10,NaN,NaN,NaN,NaN,NaN,8.33712728855721,11.8150660608531,7.61316744953641e-09,0.968280921731108,40.2726621957515,59.3482506370986,-0.99467120867616,0.725999999999999,2
13,13,649,649.153555555555,-0.375518173552791,NaN,-0.350002321935913,649.153677871614,0.0127546729333745,10,NaN,NaN,NaN,NaN,NaN,8.38300805970149,43.2807060810251,8.991805953214e-09,1.21694583088143,136.493160780852,247.549519090255,-0.775628689438831,1.49900000000002,2
14,14,649,649.165094907407,-0.461877301456298,NaN,-0.453346068008949,649.165094138957,0.0084956144577215,10,NaN,NaN,NaN,NaN,NaN,8.20421218905473,1.1144036187931,6.74088942204138e-09,1.50297492701329,4.52106127605096,2.11513791191049,-8.73836016880021,1.47899999999993,2
15,15,649,649.187576388889,-0.388608871688461,NaN,-0.350000266513124,649.187714890282,0.0081987063453484,10,NaN,NaN,NaN,NaN,NaN,9.39607695354076,74.6219922400028,4.63787540985099e-09,1.42307076218562,367.276146743132,NaN,5.4774911741074,2.06200000000001,2
16,16,649,649.188179398148,-0.417747197676704,NaN,-0.350000194569869,649.188101224639,0.0041402454962394,10,NaN,NaN,NaN,NaN,NaN,9.67501741293532,123.550004957016,5.96650115758317e-09,1.54493794382311,552.043716496694,505.000663948562,-2.02298239707042,2.06299999999999,2
17,17,649,649.370708333333,-0.354208570107858,NaN,-0.350000856113583,649.37068626805,0.0032797802595363,10,NaN,NaN,NaN,NaN,NaN,13.7858920223006,10.4333885543034,9.45045406598011e-09,-1.41854348638697,52.780456213114,100.990561264459,-0.732397265620554,1.80399999999997,2
18,18,649,649.372815972222,-0.363260386260777,NaN,-0.350003828351593,649.372820633086,0.0063014297887284,10,NaN,NaN,NaN,NaN,NaN,13.5611975621891,38.2872585690906,8.15801263469875e-09,1.99093783332517,205.069557800748,331.511979946332,-0.885722423635503,1.05700000000002,2
19,19,649,649.386513888889,-0.502823480597954,NaN,-0.350011534552133,649.38647845303,0.0056239519398367,10,NaN,NaN,NaN,NaN,NaN,11.7403177644118,66.229628932726,1.16492555392769e-08,1.59377616180119,256.997522122612,599.59948407648,-0.607215534969481,1.06799999999998,2
20,20,649,649.387415509259,-0.372064537661572,NaN,-0.372064537661572,649.387415509259,0.0306080306963231,10,NaN,NaN,NaN,NaN,NaN,12.4546350090344,0.400000001172884,1.16492555392769e-08,1.59377616180119,1.6976795637077,3.75168158564108,-0.67681036504085,1.06399999999996,2
21,21,649,649.39240625,-0.402576904002331,NaN,-0.350000981350981,649.392419213001,0.0052545383599109,10,NaN,NaN,NaN,NaN,NaN,10.2139362189055,12.9575498653009,6.85808840661805e-09,2.36812578551829,57.0103611293772,71.1966723070995,-1.24767250100938,1.54099999999994,2
22,22,649,649.394462962963,-0.481516544143346,NaN,-0.39858895266827,649.394455767727,0.0084088701949008,10,NaN,NaN,NaN,NaN,NaN,10.1786001089082,2.83948817395077,9.11161704614704e-09,1.24695666785104,11.5265061529533,18.17404603154,-1.03991277802955,1.14699999999993,2
23,23,649,649.402342592593,-0.418802985936281,NaN,-0.350003686089176,649.402291350208,0.0078823409164478,10,NaN,NaN,NaN,NaN,NaN,10.3830904433059,19.062845275949,7.72742924167968e-09,0.844834182224856,80.3226116198158,120.865874744977,-0.968305971739723,1.37300000000005,2
24,24,649,649.403467592593,-0.480194605971292,NaN,-0.350001162376188,649.403442329305,0.0037007955157415,10,NaN,NaN,NaN,NaN,NaN,10.9907763669216,25.1461111650698,9.68740742150622e-09,1.3919613494296,100.169344854078,196.628458642491,-0.713335459308757,1.39599999999996,2
25,25,649,649.422606481481,-0.361478606798869,NaN,-0.350001140521737,649.422601859002,0.0088284200286072,10,NaN,NaN,NaN,NaN,NaN,9.62518,50.7954197033921,6.04566382087945e-09,1.48781258203073,224.311126354489,212.917292045851,-1.90385158047525,2.61599999999999,2
26,26,649,649.42440625,-0.479573410679336,NaN,-0.350001789184472,649.424018064248,0.0180978343483523,10,NaN,NaN,NaN,NaN,NaN,10.7957773631841,52.0096822854182,1.26329339231838e-08,1.59461611876339,178.207431450364,445.198467478943,-0.574325177252292,2.64700000000005,2
27,27,649,649.429606481481,-0.362600709282333,NaN,-0.362600709282333,649.429606481481,0.062192336939587,10,NaN,NaN,NaN,NaN,NaN,9.54948164179104,0.200000005497713,6.8637951819212e-09,1.56155050331427,0.83704082981408,0.980043781621242,-1.42061363010171,2.98399999999992,2
28,28,649,649.430416666667,-0.639552482013528,NaN,-0.411048542241356,649.430120233701,0.010242668094198,10,NaN,NaN,NaN,NaN,NaN,10.4699869402985,68.2318618981055,6.8637951819212e-09,1.56155050331427,333.35151327415,286.341298688235,-2.63943230314957,2.92900000000009,2
29,29,649,649.434846064815,-0.408158411220938,NaN,-0.350004197827558,649.434840107987,0.0066013232833728,10,NaN,NaN,NaN,NaN,NaN,9.58972211442786,9.6196522963396,4.36271446776753e-09,0.744910912078922,49.8228192941302,NaN,2.67154778467278,2.51800000000003,2
30,30,649,649.437505787037,-0.352851277168156,NaN,-0.350002148141444,649.437423332416,0.0082712846309903,10,NaN,NaN,NaN,NaN,NaN,11.0454040246529,29.5425734683711,6.57461753205591e-09,1.56347608807423,143.56041627923,165.54812642042,-1.40281597279698,1.81900000000007,2
31,31,649,649.443709490741,-0.380661771898985,NaN,-0.350000109816519,649.443710682772,0.0095038829245905,10,NaN,NaN,NaN,NaN,NaN,11.3289301254919,3.47207671587294,1.13292559170156e-08,1.5868358007052,13.1830614812713,30.0163733473512,-0.620050177103158,0.674999999999955,2
32,32,649,649.449761574074,-4.20064185058595,NaN,-3.83474408962956,649.449762631256,0.023613643529452,10,NaN,NaN,NaN,NaN,NaN,10.2415472888085,1.78492139661429,4.69887311557172e-08,1.46780555313569,9.95773753378835,NaN,25.4770196506276,0.437000000000012,2
33,33,649,649.45577662037,-0.385919031106482,NaN,-0.35000878183138,649.455776039522,0.0071501980976946,10,NaN,NaN,NaN,NaN,NaN,9.56192179804495,1.91730991008002,9.14532609166564e-09,1.65159588423699,6.83883376915044,12.6353953486975,-0.760142388537081,0.307000000000016,2
34,34,649,649.460009259259,-0.40831811721489,NaN,-0.350003515803186,649.459775843996,0.0130496019608432,10,NaN,NaN,NaN,NaN,NaN,9.0681971641791,79.9451343338377,8.07851095522787e-09,1.73334947622485,287.73202705125,459.371929931671,-0.899265954564318,0.387000000000057,2
35,35,649,649.467033564815,-0.394154395841383,NaN,-0.350006135596344,649.467001719694,0.0098346533562838,10,NaN,NaN,NaN,NaN,NaN,8.23571987562189,29.9574424330746,7.50776130806023e-09,1.91549458703889,101.576576270375,146.712964550812,-1.0211039189578,0.670000000000073,2
36,36,649,649.467694444445,-0.382521868485242,NaN,-0.350005405834416,649.467666272305,0.013445539593074,10,NaN,NaN,NaN,NaN,NaN,8.75193368976015,13.3528578324412,7.50776130806023e-09,1.91549458703889,48.1132907082041,69.4930390634744,-1.02109770786473,0.73599999999999,2
37,37,649,649.469212962963,-0.372755157002189,NaN,-0.35642712263837,649.469206735747,0.0053430983303721,10,NaN,NaN,NaN,NaN,NaN,8.86562829070727,1.59015260634367,7.62306607310989e-09,1.58641492165703,5.81264131696631,8.35953443111809,-1.04573557423913,0.831999999999994,2
