               SCET_UTC         MLST         TLST  HR_Angle     Bx_SC     By_SC     Bz_SC   B_north    B_east    B_down            dqf
2019-07-29T19:01:14.059  239.0060874    0.1361998   182.043 -1298.560  1128.092 -1044.910 -1353.431  1168.453  -923.919     2000022105
2019-07-29T19:01:19.059  239.0061437    0.1375517   182.063 -1298.500  1128.104 -1044.898 -1353.371  1168.465  -923.909     2000022105
2019-07-29T19:01:24.059  239.0062000    0.1389037   182.084 -1298.450  1128.034 -1044.891 -1353.320  1168.396  -923.908     2000022105
2019-07-29T19:01:29.058  239.0062563    0.1402554   182.104 -1298.465  1128.041 -1044.903 -1353.336  1168.403  -923.919     2000022105
2019-07-29T19:01:34.058  239.0063126    0.1416074   182.124 -1298.515  1128.084 -1044.903 -1353.386  1168.445  -923.914     2000022105
2019-07-29T19:01:39.058  239.0063690    0.1429594   182.144 -1298.605  1128.160 -1044.856 -1353.475  1168.518  -923.860     2000022105
2019-07-29T19:01:44.058  239.0064253    0.1443114   182.165 -1298.581  1128.092 -1044.858 -1353.450  1168.451  -923.866     2000022105
2019-07-29T19:01:49.058  239.0064816    0.1456634   182.185 -1298.577  1128.031 -1044.917 -1353.449  1168.393  -923.929     2000022105
2019-07-29T19:01:54.058  239.0065379    0.1470154   182.205 -1298.692  1128.187 -1044.927 -1353.564  1168.548  -923.925     2000022105
2019-07-29T19:01:59.058  239.0065943    0.1483673   182.226 -1298.667  1128.218 -1044.922 -1353.540  1168.579  -923.920     2000022105
2019-07-29T19:02:04.058  239.0066506    0.1497193   182.246 -1298.659  1128.233 -1044.944 -1353.532  1168.595  -923.941     2000022105
2019-07-29T19:02:09.057  239.0067069    0.1510710   182.266 -1298.700  1128.233 -1044.946 -1353.574  1168.595  -923.941     2000022105
2019-07-29T19:02:14.057  239.0067632    0.1524230   182.286 -1298.657  1128.212 -1044.922 -1353.530  1168.573  -923.920     2000022105
2019-07-29T19:02:19.057  239.0068195    0.1537750   182.307 -1298.633  1128.254 -1044.889 -1353.504  1168.613  -923.886     2000022105
2019-07-29T19:02:24.057  239.0068759    0.1551270   182.327 -1298.614  1128.200 -1044.919 -1353.486  1168.561  -923.920     2000022105
2019-07-29T19:02:29.057  239.0069322    0.1564790   182.347 -1298.590  1128.279 -1044.928 -1353.464  1168.641  -923.926     2000022105
2019-07-29T19:02:34.057  239.0069885    0.1578310   182.367 -1298.599  1128.319 -1044.909 -1353.471  1168.680  -923.905     2000022105
2019-07-29T19:02:39.057  239.0070448    0.1591829   182.388 -1298.618  1128.160 -1044.951 -1353.492  1168.523  -923.954     2000022105
2019-07-29T19:02:44.057  239.0071011    0.1605349   182.408 -1298.635  1128.085 -1044.947 -1353.508  1168.448  -923.953     2000022105
2019-07-29T19:02:49.056  239.0071574    0.1618866   182.428 -1298.648  1128.091 -1044.946 -1353.521  1168.454  -923.951     2000022105
2019-07-29T19:02:54.056  239.0072138    0.1632386   182.449 -1298.685  1128.128 -1044.996 -1353.561  1168.493  -923.997     2000022105
2019-07-29T19:02:59.056  239.0072701    0.1645906   182.469 -1298.740  1128.157 -1044.977 -1353.615  1168.520  -923.974     2000022105
2019-07-29T19:03:04.056  239.0073264    0.1659426   182.489 -1298.723  1128.134 -1044.911 -1353.594  1168.494  -923.910     2000022105
2019-07-29T19:03:09.056  239.0073827    0.1672946   182.509 -1298.695  1128.096 -1044.923 -1353.567  1168.457  -923.926     2000022105
2019-07-29T19:03:14.056  239.0074391    0.1686466   182.530 -1298.739  1128.151 -1044.938 -1353.612  1168.512  -923.936     2000022105
2019-07-29T19:03:19.056  239.0074954    0.1699985   182.550 -1298.709  1128.182 -1044.893 -1353.580  1168.541  -923.890     2000022105
2019-07-29T19:03:24.056  239.0075517    0.1713505   182.570 -1298.664  1128.115 -1044.916 -1353.536  1168.476  -923.919     2000022105
2019-07-29T19:03:29.055  239.0076080    0.1727022   182.591 -1298.738  1128.121 -1044.938 -1353.611  1168.483  -923.937     2000022105
2019-07-29T19:03:34.055  239.0076643    0.1740542   182.611 -1298.772  1128.120 -1044.918 -1353.644  1168.480  -923.916     2000022105
