,Unnamed: 0,Sol,peak_centre,delta_P_obs,p_lor_fit,p_lsr_delta_P,p_lsr_peak_time,p_lsr_fit,pres_rate,delta_V,v_lor_fit,v_lsr_delta_V,v_lsr_peak_time,v_lsr_fit,backg_V,time_FWHM,theta_obs,azimuth,miss_distance,D,delta_P,peak_Bz,mag_rate
3,3,228,228.42606597222223,-0.433348108860855,,-0.2399649609044082,228.4260397434719,0.0072393303775679,10.0,,,,,,,18.72995181831916,,,,,,,
4,4,228,228.44137268518517,-0.4311496944728787,,-0.1913025429651759,228.4408071096602,0.009100722763226,10.0,,,,,,,159.9945678115707,,,,,,,
5,5,228,228.44737384259255,-0.3814202100766124,,-0.1784898002371375,228.44735609266908,0.00428515850264,10.0,,,,,,,20.675466035838745,,,,,,,
6,6,228,228.4587962962963,-0.9004419151626735,,-0.3626783502861492,228.458744615608,0.006998868188825,10.0,,,,,,,35.703984107748816,,,,,,,
7,7,228,228.46476736111111,-0.3807480285256588,,-0.2776853927658558,228.46480247060103,0.0021586324831063,10.0,,,,,,,80.38352178548854,,,,,,,
8,8,228,228.4707083333333,-0.5895920905629737,,-0.6020032885851907,228.47069901517185,0.0036157532425891,10.0,,,,,,,10.248282127594408,,,,,,,
9,9,228,228.48018750000003,-0.8437786977832502,,-0.7710673635175591,228.48018563877864,0.0066195703987254,10.0,,,,,,,3.8404808747840287,,,,,,,
10,10,228,228.48697685185184,-0.4443529521696518,,-3.1524835385587924,228.51479296436847,0.0052854393016643,10.0,,,,,,,847.3504708684725,,,,,,,
11,11,228,228.48823958333327,-0.3512592000893164,,-0.258182180542374,228.48824095412772,0.0142840629220777,10.0,,,,,,,14.203730904710378,,,,,,,
12,12,228,228.49475694444445,-0.3859996858288923,,-0.2463683711338852,228.49541088276916,0.0029195833661095,10.0,,,,,,,161.0330133505419,,,,,,,
13,13,228,228.4955,-0.4214209503389838,,-0.2586290527808628,228.49529048904316,0.0041314143389492,10.0,,,,,,,112.98250597290182,,,,,,,
14,14,228,228.4997928240741,-0.3515263374575852,,-0.2870309117540248,228.49979704645853,0.0036180582203106,10.0,,,,,,,9.240472982869658,,,,,,,
15,15,228,228.5103611111111,-0.395652407915918,,-0.2978813731411545,228.50925136940225,0.0059712141761242,10.0,,,,,,,160.44163942018196,,,,,,,
16,16,228,228.5244664351852,-0.6546631650890049,,-0.5287557406983493,228.52445774121963,0.0118554207765242,10.0,,,,,,,15.932076317298394,,,,,,,
17,17,228,228.54699768518515,-0.4055533516404921,,-0.2402001680264801,228.54686717993528,0.0053362122331517,10.0,,,,,,,61.44090097545611,,,,,,,
18,18,228,228.558,-0.4437254216242081,,-0.4742903942427227,228.55800380607985,0.0081916839735908,10.0,,,,,,,1.815279487921504,,,,,,,
19,19,228,228.5621469907407,-0.5816718524311,,-0.4709533343752951,228.56214237780847,0.0129540993745242,10.0,,,,,,,2.2511768071020986,,,,,,,
20,20,228,228.5692060185185,-0.4430435806256128,,-0.2660704094425312,228.5690235271441,0.0111132636666655,10.0,,,,,,,29.665653700330758,,,,,,,
21,21,228,228.58055671296296,-0.366145964825364,,-0.3080826781847285,228.58057586519527,0.0009205781323077,10.0,,,,,,,150.32435012333926,,,,,,,
22,22,228,228.5918298611111,-0.6318111608211439,,-0.5253698588020626,228.5918127834325,0.0022042546653474,10.0,,,,,,,87.58492730753561,,,,,,,
23,23,228,228.59386921296297,-3.190837805903925,,-2.569689062149648,228.59387214827507,0.011037234177154,10.0,,,,,,,7.104104611770842,,,,,,,
24,24,228,228.6043287037037,-0.3502071112953899,,-0.3001499432659666,228.60431458401743,0.0023312782109303,10.0,,,,,,,19.02382033423191,,,,,,,
25,25,228,228.60991087962967,-0.3652718312337129,,-0.1168197300031614,228.6104465118703,0.0039133005805663,10.0,,,,,,,134.43950913830042,,,,,,,
0,0,229,229.3379224537037,-0.4259833063457563,,-0.0767953209569625,229.33746224604997,0.002093569127665,10.0,,,,,,,212.343415546306,,,,,,,
1,1,229,229.3815625,-0.6545773141814379,,-0.5875133783358125,229.38155823525912,0.0012074481067724,10.0,,,,,,,5.2481658760987,,,,,,,
2,2,229,229.39190625,-0.4396134122031299,,-0.3366013327420011,229.39189615115689,0.0039593682857404,10.0,,,,,,,4.173170870912138,,,,,,,
3,3,229,229.40903125,-1.023639934376206,,-0.8296440322538774,229.40902735984184,0.0048453345411083,10.0,,,,,,,3.64266032647534,,,,,,,
4,4,229,229.42518287037035,-0.4875845370606839,,-0.4955505401431037,229.42518299253,0.0109946102514408,10.0,,,,,,,1.2048540281666984,,,,,,,
5,5,229,229.44909375,-0.4545192114381962,,-0.1899690361063483,229.4485891908428,0.007743127801749,10.0,,,,,,,95.62307299709232,,,,,,,
6,6,229,229.47354166666668,-0.735027647352581,,-0.7413400813594727,229.47354191844815,0.0038976822864492,10.0,,,,,,,2.530801032768798,,,,,,,
7,7,229,229.4790775462963,-0.4509857815663736,,-0.3656172360439377,229.47906931465067,0.0035208518887694,10.0,,,,,,,3.0496390229898878,,,,,,,
8,8,229,229.48056944444448,-0.3989990800306486,,-0.2021221990077533,229.48069248994213,0.0026553620269582,10.0,,,,,,,112.60556575316852,,,,,,,
9,9,229,229.48116782407408,-0.3670951919571052,,-0.1887626489728657,229.4807278141691,0.0030240574368301,10.0,,,,,,,141.32346306436983,,,,,,,
10,10,229,229.4896203703704,-1.386069741621668,,-0.8593004237719954,229.48961287883975,0.0136568455941241,10.0,,,,,,,10.079761089751791,,,,,,,
11,11,229,229.49478125,-0.3579450090396676,,-0.3521837649970759,229.49475142748736,0.0056111403841179,10.0,,,,,,,15.12626982892597,,,,,,,
12,12,229,229.49682870370373,-0.4953328680695676,,-0.252792855954405,229.4968600295645,0.003721984201043,10.0,,,,,,,30.33249107704492,,,,,,,
13,13,229,229.49862615740744,-0.6091646112992066,,-0.1920357515920779,229.4986088808277,0.0040665377232793,10.0,,,,,,,71.96355942925403,,,,,,,
14,14,229,229.5049872685185,-0.4471218872557756,,-0.2848747722531763,229.50507817268817,0.0046643304316019,10.0,,,,,,,54.10960482354177,,,,,,,
15,15,229,229.52664236111116,-1.223846052285353,,-0.7980116516417819,229.52662859360723,0.0049617259899924,10.0,,,,,,,12.349720225411586,,,,,,,
16,16,229,229.52850462962965,-0.3705763383410385,,-0.205982659783717,229.5284174089552,0.0040068970919159,10.0,,,,,,,36.509947469261085,,,,,,,
17,17,229,229.5357175925926,-0.3516545259672057,,-0.2252020285238185,229.53583712741116,0.0028343762577892,10.0,,,,,,,40.90964807175279,,,,,,,
18,18,229,229.5550578703704,-1.2385907469174526,,-0.2583873481796738,229.554901946707,0.0167287980128259,10.0,,,,,,,66.64941952185389,,,,,,,
19,19,229,229.58402777777775,-0.4666024298142019,,-0.3023652732487668,229.5840141693538,0.0019336027812177,10.0,,,,,,,119.0652144265484,,,,,,,
20,20,229,229.61413194444447,-0.3550656727821888,,-3.1211097329354045,229.5602372548307,0.0026392084565196,10.0,,,,,,,2034.6376495035072,,,,,,,
0,0,230,230.42008796296287,-0.7053223388877541,,-0.6258984250149278,230.4200912572882,0.0078477195322251,10.0,,,,,,,4.525081449712816,,,,,,,
1,1,230,230.4208460648148,-0.3502508717314185,,-0.1460461996701093,230.4202254507621,0.009668026317415,10.0,,,,,,,50.58901927622187,,,,,,,
2,2,230,230.4416898148148,-0.4776850117615367,,-0.2628799900351798,230.4416333222916,0.0053456577060611,10.0,,,,,,,30.08907315388005,,,,,,,
3,3,230,230.45332754629624,-0.4818059529842458,,-0.3546159864640125,230.4532605306381,0.0038022482913704,10.0,,,,,,,29.132351737417967,,,,,,,
4,4,230,230.46420486111117,-0.4703642847840683,,-0.3022257841532402,230.4641118905436,0.0061511736843918,10.0,,,,,,,63.73027907004482,,,,,,,
5,5,230,230.46616550925927,-0.4481437145817608,,-0.1981841703993936,230.46609682837916,0.0086442687256915,10.0,,,,,,,104.59187564212536,,,,,,,
6,6,230,230.46686458333332,-0.4576478807231297,,-0.3072436482011166,230.4668464389277,0.019577788588037,10.0,,,,,,,20.945827611397103,,,,,,,
7,7,230,230.48078703703703,-0.3804959558127621,,-0.1880120113096109,230.4806332124964,0.0056990261367575,10.0,,,,,,,99.20503155821751,,,,,,,
8,8,230,230.4862372685185,-0.6155538329655883,,-0.2989442413711763,230.4862895407796,0.0143435236362163,10.0,,,,,,,64.4731096668437,,,,,,,
9,9,230,230.4871747685185,-0.5931627540321642,,-72.5356012051457,230.4828975967592,0.0114371215946325,10.0,,,,,,,33.66242665260671,,,,,,,
10,10,230,230.49055092592596,-0.4320723499190535,,-0.2884036256327146,230.4904520426769,0.0130265262931264,10.0,,,,,,,21.94935521079627,,,,,,,
11,11,230,230.4957083333333,-0.4772420726774271,,-0.190037931631422,230.49597855045525,0.0086238928370871,10.0,,,,,,,84.46231597283897,,,,,,,
12,12,230,230.5017650462963,-0.3686333697152122,,-0.2936909939261902,230.5017662230717,0.0263256186249244,10.0,,,,,,,5.56061082646033,,,,,,,
13,13,230,230.50717592592596,-0.4167993150076654,,-0.214396768382999,230.50735891024897,0.0065595454678615,10.0,,,,,,,104.43613223490628,,,,,,,
14,14,230,230.50911226851852,-0.4108448926118626,,-0.2289547924448714,230.50899704530352,0.0023620345299508,10.0,,,,,,,150.88380345450608,,,,,,,
15,15,230,230.5111076388889,-0.3924917100816856,,-0.2331536619675178,230.51101990035167,0.0099945750189768,10.0,,,,,,,37.94744249118898,,,,,,,
16,16,230,230.51648379629628,-0.7119880261572007,,-0.767548557622155,230.5164889953837,0.0273082594342192,10.0,,,,,,,6.152031613151424,,,,,,,
17,17,230,230.5214039351852,-0.4518673586403565,,-0.3399210749055634,230.5217716909572,0.0228684382043783,10.0,,,,,,,132.4534889639905,,,,,,,
18,18,230,230.52205092592592,-1.8062514908998537,,-0.3418192615216343,230.52164864819093,0.0257004643455906,10.0,,,,,,,132.68285318668862,,,,,,,
19,19,230,230.52543171296296,-2.539368175994923,,-2.294278390687034,230.52541873645296,0.0199901041123808,10.0,,,,,,,7.020017761098216,,,,,,,
20,20,230,230.530505787037,-0.4576633856252101,,-0.2565612220494964,230.53064649240395,0.0027406050126663,10.0,,,,,,,142.51051795403612,,,,,,,
21,21,230,230.53820486111115,-0.4611059339962366,,-0.324327481245054,230.53820241611064,0.0078526974192042,10.0,,,,,,,5.7000413787234505,,,,,,,
22,22,230,230.5402083333333,-0.3508126252359034,,-0.3025136176457597,230.54048169936604,0.0127716052153382,10.0,,,,,,,48.45948876829591,,,,,,,
23,23,230,230.54937962962964,-0.3640701929492707,,-0.200138381090245,230.5491280188027,0.0074064318289317,10.0,,,,,,,18.311696233127304,,,,,,,
24,24,230,230.5525,-0.4025318972123841,,-0.1622944941716778,230.55229995729655,0.006390307970176,10.0,,,,,,,229.11114506590107,,,,,,,
25,25,230,230.5534652777778,-0.5676681989415329,,-0.4179477587018761,230.55344940146452,0.0108548157077099,10.0,,,,,,,7.787107857277556,,,,,,,
26,26,230,230.55578240740735,-1.495518068780143,,-1.4004064408949928,230.55578055335903,0.0092370412097714,10.0,,,,,,,4.65634005982484,,,,,,,
27,27,230,230.5666273148148,-0.4625860263101913,,-0.3349720167836997,230.56664639978445,0.0014875579450333,10.0,,,,,,,20.24880795271076,,,,,,,
28,28,230,230.5698136574074,-0.3740111490344588,,-0.3965229861328639,230.56982370877935,0.0026799873367567,10.0,,,,,,,5.773733257930447,,,,,,,
29,29,230,230.57785879629628,-0.4166353930314699,,-0.2047614526879076,230.5780150347969,0.0046688998867825,10.0,,,,,,,199.24626849259008,,,,,,,
30,30,230,230.58101157407407,-0.4822585473249319,,-0.2663900521533082,230.5810691076076,0.0889282138219695,10.0,,,,,,,8.309759014221898,,,,,,,
31,31,230,230.5864293981481,-1.0768320874752817,,-0.9531959798302656,230.58640411426853,0.0098581003101932,10.0,,,,,,,15.85771063761037,,,,,,,
32,32,230,230.58793981481483,-0.4946396459174593,,-0.2687113163867127,230.5878078768286,0.0050885491606561,10.0,,,,,,,69.10410888790825,,,,,,,
33,33,230,230.62082060185188,-0.3884421493471564,,-0.2194964562555961,230.6207912469959,0.002480518101545,10.0,,,,,,,27.525489378086245,,,,,,,
34,34,230,230.6827997685185,-0.6236372287438599,,-0.5443777947443899,230.68279523671484,0.0029578537594707,10.0,,,,,,,4.6537153418235,,,,,,,
0,0,231,231.36558680555555,-0.420867231963939,,-0.3345372015858032,231.36558722780745,0.0013903573773372,10.0,,,,,,,1.4256204542670328,,,,,,,
1,1,231,231.3785451388889,-0.4092429086962283,,-0.2326295246156451,231.37854035918144,0.0013896223655241,10.0,,,,,,,5.106353086701522,,,,,,,
2,2,231,231.4103414351852,-0.419292951359921,,-0.2283181741650947,231.41146435649225,0.0193687471223929,10.0,,,,,,,315.3870899516448,,,,,,,
3,3,231,231.41133680555552,-0.920689142255128,,-0.7307784522723767,231.41134766686173,0.0144159121172393,10.0,,,,,,,17.282457568890102,,,,,,,
4,4,231,231.4326261574074,-0.3625262018979356,,-0.2364446768047196,231.4327098309268,0.0028874699309346,10.0,,,,,,,67.3053198612339,,,,,,,
5,5,231,231.4350671296296,-0.4477002454434569,,-0.3895876879259715,231.4350606945592,0.0069917202061031,10.0,,,,,,,8.491424969800086,,,,,,,
6,6,231,231.44380324074072,-0.3631663257498303,,-0.1665772790979392,231.4434359350309,0.0069128505264488,10.0,,,,,,,84.92686080847753,,,,,,,
7,7,231,231.44947222222223,-0.4431273842053542,,-0.340393432318161,231.4495091237968,0.0046072954193607,10.0,,,,,,,23.87197513913465,,,,,,,
8,8,231,231.4630787037037,-0.375480586019421,,-0.1919880350468526,231.4627162251994,0.009760656537756,10.0,,,,,,,85.75929541073113,,,,,,,
9,9,231,231.47031712962965,-0.6049144006535698,,-0.2254207199323913,231.4712487239712,0.0100687276050707,10.0,,,,,,,151.62533871181645,,,,,,,
10,10,231,231.47148611111112,-0.5173251914234243,,-0.2638071472150544,231.4713283113492,0.0105133392032919,10.0,,,,,,,110.02679527379098,,,,,,,
11,11,231,231.4837743055556,-0.49248759704858,,-0.4515988465309182,231.48377504413497,0.0121151823370338,10.0,,,,,,,0.7747134704472338,,,,,,,
12,12,231,231.4884641203704,-0.383115220208083,,-0.2383011844057148,231.48817470672097,0.0058288527541567,10.0,,,,,,,59.39351672965757,,,,,,,
13,13,231,231.4896053240741,-0.4792721165375724,,-0.3238710702585778,231.48960822843705,0.0063458943896047,10.0,,,,,,,6.837222375606749,,,,,,,
14,14,231,231.49521990740743,-0.4592797896013962,,-0.2428319999433717,231.49550578896088,0.0051429289055538,10.0,,,,,,,96.40906789394094,,,,,,,
15,15,231,231.4958101851852,-0.4490978845565223,,-0.2547933380162103,231.49551490991237,0.0045213459219937,10.0,,,,,,,78.7735764940143,,,,,,,
16,16,231,231.50285763888888,-1.8664078644317212,,-1.7198828814265168,231.5028408487981,0.0076764076481775,10.0,,,,,,,11.868728003060111,,,,,,,
17,17,231,231.5119386574074,-0.5234368351034391,,-0.3155890124845917,231.51201383530733,0.003759197096418,10.0,,,,,,,147.66011866144845,,,,,,,
18,18,231,231.51345486111111,-0.3594074496073745,,-0.2756136897883145,231.5122165347108,0.0053806701242719,10.0,,,,,,,178.5067726577654,,,,,,,
19,19,231,231.52129282407407,-0.5009304853875847,,-0.2053247514501818,231.5202989475692,0.0075397089129136,10.0,,,,,,,154.93599285952493,,,,,,,
20,20,231,231.5229953703704,-0.3904284132556768,,-0.2135241570386078,231.52344234388235,0.0030550398342986,10.0,,,,,,,79.55614957911321,,,,,,,
21,21,231,231.5248865740741,-6.546922987933385,,-6.54729526743273,231.52488876116053,0.0136804158392877,10.0,,,,,,,1.994611749195165,,,,,,,
22,22,231,231.53338541666665,-0.4208841380011563,,-0.4084421636926495,231.53404690949677,0.0048450111125072,10.0,,,,,,,124.48752041058104,,,,,,,
23,23,231,231.5341875,-0.5419288994705767,,-0.4010462663525172,231.53400178416703,0.0045197957885394,10.0,,,,,,,120.90479681824772,,,,,,,
24,24,231,231.53536111111111,-0.5408294177060498,,-0.2223923168367463,231.53432541045143,0.010039445531216,10.0,,,,,,,123.2397143944973,,,,,,,
25,25,231,231.54976157407407,-0.4147568318668391,,-0.3398744503033116,231.54980130423945,0.006650964816579,10.0,,,,,,,33.85932819720528,,,,,,,
26,26,231,231.56291319444443,-1.166454928856183,,-1.073950222485012,231.56290724741876,0.017074118965874,10.0,,,,,,,8.96158772684328,,,,,,,
27,27,231,231.56485185185187,-0.4512611877527206,,-0.4073455619675118,231.5648500590798,0.0063902755764549,10.0,,,,,,,3.159433949979852,,,,,,,
28,28,231,231.56599074074072,-0.361921178157786,,-0.1870490170932541,231.56593364744248,0.0062417467911852,10.0,,,,,,,43.77232114874511,,,,,,,
29,29,231,231.5789513888889,-0.3767170696895618,,-0.3426119492712808,231.5787396247553,0.0018186382313637,10.0,,,,,,,88.77853833122047,,,,,,,
30,30,231,231.5983564814815,-0.4235398656161351,,-0.1964088599831596,231.59835859786128,0.0031942147938637,10.0,,,,,,,173.08421037249772,,,,,,,
0,0,234,234.43479398148148,-0.3820860250992837,,-0.1813360255311338,234.43472959349828,0.0028464029346935,10.0,,,,,,,147.54555408927928,,,,,,,
1,1,234,234.45074768518515,-0.4572334745781745,,-0.1597842010509856,234.45011436605265,0.0040511521070865,10.0,,,,,,,449.62782559582206,,,,,,,
2,2,234,234.4539351851852,-0.4196780328580871,,-0.3525618133719794,234.4539374458701,0.0040395864282721,10.0,,,,,,,7.066363634199305,,,,,,,
3,3,234,234.45556712962963,-0.4741011774970047,,-0.2734550274212837,234.45559153098637,0.0028043545356886,10.0,,,,,,,21.777448675235465,,,,,,,
4,4,234,234.4687800925926,-0.3567214181531426,,-0.2010401947184465,234.46948643630705,0.0061622374712495,10.0,,,,,,,187.06841224762533,,,,,,,
5,5,234,234.4695451388889,-0.4515772396226793,,-0.2405042889515393,234.46936974723803,0.0049070688604137,10.0,,,,,,,84.95399712365398,,,,,,,
6,6,234,234.47938194444447,-0.3819273557533051,,-0.2386680536039649,234.47938240694813,0.0026381098672658,10.0,,,,,,,41.40424474982894,,,,,,,
7,7,234,234.49920486111117,-0.3573037975822899,,-0.1744655553763653,234.4991666833509,0.0030984655047975,10.0,,,,,,,191.598431151826,,,,,,,
8,8,234,234.5127511574074,-0.3507056020283698,,-0.2264447655747437,234.512851236432,0.0027192295158697,10.0,,,,,,,88.5297399788251,,,,,,,
9,9,234,234.52226041666663,-0.4669443660022807,,-0.3466034970979384,234.5220838616244,0.0089090555862521,10.0,,,,,,,22.313582508741845,,,,,,,
10,10,234,234.5283449074074,-0.9354586010780396,,-0.3717384853563019,234.52874353106247,0.0063137641333855,10.0,,,,,,,118.49140591121106,,,,,,,
11,11,234,234.52926504629627,-0.4396986891847518,,-0.3645610199302849,234.52872518583575,0.0115707672264302,10.0,,,,,,,126.63267786441928,,,,,,,
12,12,234,234.5301122685185,-0.4462767586013569,,-0.3709209853546884,234.53009626084784,0.0283014372518124,10.0,,,,,,,11.607320268575949,,,,,,,
13,13,234,234.5497141203704,-0.423143166607133,,-0.239170926817839,234.5496641726536,0.0031729569880528,10.0,,,,,,,24.013839797964906,,,,,,,
14,14,234,234.5611076388889,-0.3550912517465576,,-0.1619069046116644,234.56155192950172,0.0018570501236928,10.0,,,,,,,389.0004620303979,,,,,,,
15,15,234,234.5624085648148,-0.4067139172757379,,-0.2240790536275028,234.56219814636333,0.0051525354714094,10.0,,,,,,,120.479395714385,,,,,,,
16,16,234,234.57395254629623,-0.5408634104870771,,-0.5722816168922006,234.57427264404689,0.0176527532498915,10.0,,,,,,,63.21527525055359,,,,,,,
17,17,234,234.5746076388889,-0.4782439665870015,,-0.5778439101275249,234.57421847546183,0.029009624551618,10.0,,,,,,,60.53111441166476,,,,,,,
18,18,234,234.578,-0.4890736561532094,,-0.3787924984195487,234.577971235391,0.0046456635659047,10.0,,,,,,,61.93344902962271,,,,,,,
19,19,234,234.59802777777776,-0.3705916009837438,,-0.5530557678951706,234.5998596898869,0.0141156761658779,10.0,,,,,,,226.44045560883305,,,,,,,
20,20,234,234.59904398148151,-1.0812598247782716,,-0.298371574683223,234.5983218384982,0.0147152913004427,10.0,,,,,,,297.2978064262915,,,,,,,
0,0,235,235.41213541666667,-0.4463873546491186,,-0.3785788492214162,235.4121347742339,0.0027662565543784,10.0,,,,,,,2.391489816529546,,,,,,,
1,1,235,235.41861342592597,-0.4520299946037767,,-0.2344547846525331,235.41858497880688,0.0036177949269343,10.0,,,,,,,27.86825727463781,,,,,,,
2,2,235,235.4478703703704,-1.641557163633138,,-1.6076920781713993,235.447870861994,0.0077016529142675,10.0,,,,,,,7.165903911040317,,,,,,,
3,3,235,235.46375347222224,-0.3690675321940944,,-0.2296063535838171,235.4636737303745,0.0099325405243105,10.0,,,,,,,24.57958461118108,,,,,,,
4,4,235,235.4721956018519,-0.422753590678667,,-0.1824002937414054,235.47377166108197,0.0075461634640281,10.0,,,,,,,396.0171990353659,,,,,,,
5,5,235,235.4803680555556,-0.3616085588529358,,-0.2145527657401574,235.48015251951088,0.0065418531599881,10.0,,,,,,,103.58253238228744,,,,,,,
6,6,235,235.48244212962965,-0.4772528349201366,,-0.2671070269997383,235.482435583691,0.0061024954708139,10.0,,,,,,,42.3656643469573,,,,,,,
7,7,235,235.4951087962963,-0.3605980996161406,,-0.3349544241237185,235.49508246175617,0.0027604394120583,10.0,,,,,,,85.80660228280595,,,,,,,
8,8,235,235.4967789351852,-0.4414214365302769,,-0.2949327814277999,235.49677039297,0.0069012173780265,10.0,,,,,,,20.130396172560143,,,,,,,
9,9,235,235.50858101851853,-0.3654795299784155,,-0.2518920948239946,235.50865540109592,0.0046373308409813,10.0,,,,,,,48.63248929692347,,,,,,,
10,10,235,235.5111076388889,-0.3873018452907217,,-0.235485990925527,235.5111366313808,0.0042241559125777,10.0,,,,,,,58.41483142628327,,,,,,,
11,11,235,235.52309490740743,-0.4101835777773885,,-0.1597713654436354,235.5231929802272,0.0030166743425846,10.0,,,,,,,18.485032566020926,,,,,,,
12,12,235,235.5367534722222,-0.4076315526199323,,-0.2990521405014067,235.5367390571501,0.0087179584687989,10.0,,,,,,,16.57981833952849,,,,,,,
13,13,235,235.5503136574074,-0.5728525609883945,,-0.408388251260643,235.5503822878038,0.006382576397681,10.0,,,,,,,42.2594570814853,,,,,,,
14,14,235,235.58961921296296,-0.3982887751985799,,-0.2209214914372324,235.5896499434888,0.0059492420021738,10.0,,,,,,,123.7435034276919,,,,,,,
15,15,235,235.59235185185187,-0.5577239532223075,,-0.5419447209525325,235.59234800197805,0.007843951276863,10.0,,,,,,,1.748485106945049,,,,,,,
16,16,235,235.6259351851852,-0.6150525857203775,,-0.3592804257657065,235.6261269752205,0.0078426441446289,10.0,,,,,,,280.66554574837085,,,,,,,
17,17,235,235.62682060185188,-0.5303211481119661,,-0.4340354632507112,235.6263635651821,0.0131151043632986,10.0,,,,,,,84.38708381241655,,,,,,,
18,18,235,235.66774421296296,-1.3330311734513316,,-1.0671293990661903,235.6676903462339,0.0039468965312463,10.0,,,,,,,16.886109156771276,,,,,,,
0,0,236,236.38024884259255,-0.4712056255071957,,-0.1674703409949229,236.38026474729412,0.0017253952713222,10.0,,,,,,,30.92305689297008,,,,,,,
1,1,236,236.4088576388889,-0.6384987477504183,,-0.3664310439850042,236.4088347162981,0.0056887509113489,10.0,,,,,,,58.17055818961072,,,,,,,
2,2,236,236.40951273148147,-0.4508120383351297,,-0.1741352806067934,236.4088014481916,0.0097237348827344,10.0,,,,,,,162.28957547845664,,,,,,,
3,3,236,236.42409953703705,-0.6006089851115348,,-0.5192830441786356,236.42409856999475,0.0051168359953634,10.0,,,,,,,7.411630021879543,,,,,,,
4,4,236,236.43530439814813,-0.4666459050982894,,-0.4010465095782803,236.43539582466764,0.0031893598376232,10.0,,,,,,,56.515792822780256,,,,,,,
5,5,236,236.4376655092593,-0.8875981074834272,,-0.8959534407328863,236.437664934246,0.011248690350788,10.0,,,,,,,0.8367748589868947,,,,,,,
6,6,236,236.44835416666663,-0.4030483014701076,,-0.1236179823908397,236.44876635615623,0.0043557233014022,10.0,,,,,,,195.8573228365492,,,,,,,
7,7,236,236.45813541666664,-0.4056832815108464,,-0.2619905285252045,236.45812357604493,0.0024875761245815,10.0,,,,,,,33.32491583746278,,,,,,,
8,8,236,236.4711851851852,-0.4380033455319108,,-0.2845029977317019,236.4724121518332,0.0031464268596074,10.0,,,,,,,139.99326536422035,,,,,,,
9,9,236,236.47199652777775,-0.4290429004782936,,-0.2639895248141387,236.47235545069887,0.0052204532888567,10.0,,,,,,,140.7477772635846,,,,,,,
10,10,236,236.47272569444445,-0.4927584031200922,,-0.2742809267559835,236.4723339335525,0.003785623003081,10.0,,,,,,,115.61571857828903,,,,,,,
11,11,236,236.47423495370373,-0.3765720635407206,,-0.2668951466385914,236.4743930932526,0.0090140263900141,10.0,,,,,,,55.21088688076488,,,,,,,
12,12,236,236.50794560185184,-0.6348413382469289,,-0.4137770288003652,236.5080626657132,0.0111263224673227,10.0,,,,,,,71.83995584511334,,,,,,,
13,13,236,236.50908449074075,-0.4025603909444726,,-226.8798598164796,236.50311095416677,0.0084220539894667,10.0,,,,,,,31.91332374617313,,,,,,,
14,14,236,236.51017708333333,-0.4042213104320353,,-0.2382174561759878,236.50922831756787,0.0187759646324687,10.0,,,,,,,110.13808153368686,,,,,,,
15,15,236,236.5148310185185,-0.4213833826014479,,-0.4213833826014479,236.5148310185185,0.0330096591146148,10.0,,,,,,,0.4999999990104697,,,,,,,
16,16,236,236.5166296296296,-0.4791206500534599,,-0.3578093662327009,236.51636858649,0.0073545263338698,10.0,,,,,,,92.5597439650623,,,,,,,
17,17,236,236.5276793981481,-0.372984926423328,,-0.3455968775446548,236.5278530844532,0.0063958117116191,10.0,,,,,,,63.717330901549765,,,,,,,
18,18,236,236.53207291666664,-0.6212200643551569,,-0.4647404237409899,236.53178210657475,0.0298672559950897,10.0,,,,,,,35.75719544298977,,,,,,,
19,19,236,236.5393078703704,-0.6703561305540688,,-0.5367824356941875,236.5393312275651,0.0044259921126713,10.0,,,,,,,63.94374450112641,,,,,,,
20,20,236,236.5411423611111,-0.5326928239927611,,-0.259230398148893,236.5411579203456,0.0089302625168657,10.0,,,,,,,35.56649400284495,,,,,,,
21,21,236,236.54616203703705,-0.4862165539088892,,-0.209819594737542,236.54628297902283,0.0037171206854334,10.0,,,,,,,46.78969907054764,,,,,,,
22,22,236,236.56106134259255,-0.3975165176229893,,-0.4148700199757603,236.56105924627116,0.0076993560646798,10.0,,,,,,,6.581235484694992,,,,,,,
23,23,236,236.5640787037037,-0.5276028282860352,,-0.3832093423523644,236.56390189855543,0.0067778243047598,10.0,,,,,,,78.92842105675224,,,,,,,
24,24,236,236.5771122685185,-0.4105747833980331,,-0.3499073663981376,236.57712478968293,0.009204162369376,10.0,,,,,,,3.410429014410672,,,,,,,
25,25,236,236.59883217592596,-0.3541581872659662,,-0.2169661041507388,236.5987794858347,0.002216175549284,10.0,,,,,,,105.17756097005538,,,,,,,
26,26,236,236.60101967592595,-0.360559180821042,,-0.1496244802440107,236.60064389887663,0.0026194905005018,10.0,,,,,,,119.0342600449983,,,,,,,
0,0,237,237.4402326388889,-0.4560996531353112,,-0.4215833230244714,237.4402308037837,0.006120069001147,10.0,,,,,,,1.6036812779675824,,,,,,,
1,1,237,237.4508483796296,-0.4175250116645657,,-0.203349075378445,237.45032251184077,0.012161870069494,10.0,,,,,,,76.6997581335723,,,,,,,
2,2,237,237.4537083333333,-0.5762911227185441,,-0.5308590469988381,237.45371012204592,0.0055647252353753,10.0,,,,,,,0.8990171543364855,,,,,,,
